0,1,2,3,4,5,6,7,8,9
0.304470535423469,0.06837084363276891,0.6849082175791028,0.3418367344509352,0.9723727121424558,0.010107887778667224,0.782556566063178,0.21817383440128257,0.8705564584571351,0.19442271376179676
0.5310343045999611,0.8663971993629365,0.5483795352254075,0.3254642453997896,0.2937627661948392,0.5276033522192204,0.35172423314138523,0.061156437038149214,0.8963548479518485,0.6052291282103147
0.5110186592594218,0.29798284228924854,0.5671861106796681,0.17092900828935542,0.8317082421954622,0.6733687878300392,0.28070837049748176,0.4042276863461489,0.49164244974884463,0.9135022755286171
0.0016028194218947744,0.9296275106944467,0.8220906187162558,0.2948217804575922,0.604381818135365,0.589843872032213,0.13817989378298956,0.30596748622001324,0.7092205692005511,0.30789901914795714
0.21004194344373417,0.5496564831729855,0.5326929630925314,0.8969569123830733,0.041670853435128885,0.38541496320262836,0.3484949029233273,0.12324600992999446,0.0820702063277493,0.09068178131100402
0.5226804842243966,0.7619281152057044,0.43058744691931716,0.8592594334963473,0.16244792791070017,0.505037792599767,0.16896338155856216,0.47203028665576274,0.24484496052900173,0.9747652187516556
0.7557909156649584,0.5122875014161542,0.7547560955361798,0.8796848363173472,0.6318190890450411,0.5427028013774775,0.712780832691531,0.637760148598627,0.1374685066812701,0.19322003360121298
0.42148871733945914,0.8580345184319347,0.04233318173322376,0.0472659694031724,0.5604966650640598,0.5368602522026669,0.5275877926561665,0.14259740437665847,0.2590768158874849,0.9266376316372229
0.0689438601609591,0.17606308279362481,0.3833799979648922,0.7343274152784803,0.4395598050294547,0.019689905569576727,0.14466808059809166,0.8833614782568847,0.07950810592472468,0.5137908766962805
0.4727722665441072,0.47639037390460093,0.28511012117339307,0.35396016629627014,0.6321257765948509,0.6779976737639655,0.8548678345629048,0.36497356504392886,0.7964783506679801,0.07344305105161808
0.7678783131527958,0.431280669240079,0.15134388439602053,0.30512772322356096,0.25752319028016135,0.8293887813912283,0.2036231581692275,0.4214790779250397,0.7848263152136538,0.6747220305945695
0.528830022693865,0.9002515875232412,0.8222384447322397,0.6781349931518619,0.6997258064637599,0.9907190575682225,0.22137307406311824,0.910971352412426,0.86657605306922,0.11488530221148596
0.041693535467401954,0.8409288869411977,0.8175825273423206,0.9189688025575196,0.7208537323408692,0.42825980655640417,0.10059489477307992,0.02807224977013001,0.9871725295299165,0.19474095115687984
0.6628604242863684,0.9156224795441421,0.8964513245381076,0.5413035922234615,0.6434518089214621,0.35655262595748405,0.3990496633621249,0.022298344111577717,0.6713391116671011,0.08515198007114488
0.0009479338820056471,0.6734459443560635,0.09007615075124897,0.5008151031988725,0.9723963604938732,0.2411601149996604,0.2566391574982819,0.24102142720405617,0.8041420674097672,0.0021529214392271845
0.9714969047372939,0.7763035387878506,0.6206140782089543,0.07649417164279892,0.9188758475571192,0.651882378340265,0.3870339823520951,0.609893273076469,0.47438287694830406,0.9724107181100436
0.4028146516455072,0.040555788903298806,0.06976896356942763,0.13835253968084793,0.5185618948592668,0.017975612310464295,0.9410462339163271,0.7198392174640135,0.4216575692454907,0.563783426232547
0.8093454314213943,0.5038132350565871,0.5511128100653891,0.6618702141358979,0.18984733298529777,0.41460193632159725,0.8727726095661413,0.15105132165484192,0.5876626957274452,0.6450823258786001
0.8944485175618838,0.19513884807099946,0.5499310032671451,0.008385196169626852,0.4724368125344507,0.04023683258438171,0.5925904615050462,0.9660883644576326,0.6437287769927494,0.9842599209020202
0.721444602867753,0.3526319836145333,0.8142319664028846,0.9438531989210678,0.9999000354353567,0.22662313600246375,0.395447849969664,0.4444441150503242,0.21031922225493083,0.6896001034988636
0.7927790441893265,0.8528344744522788,0.36051194662648256,0.1566292389589966,0.45462848209731177,0.14036473821290618,0.8915345250463357,0.7724411944803823,0.5364222586906988,0.9899024915519825
0.06995999160037958,0.7732191427550418,0.7372865243986401,0.6630360532408422,0.27780841985228477,0.1961592027236806,0.22788821793883918,0.6302526504773044,0.5542303905756837,0.849836419112523
0.03799269936189009,0.9853850591312622,0.63000048858249,0.35914855307092575,0.2995517530560854,0.5810190139437788,0.44890778920521834,0.5451554439803017,0.9751090233361309,0.5200227793855805
0.2326570079235698,0.6806862011317905,0.67788915296375,0.4436798870542026,0.006235210849801942,0.31508823000402253,0.22933943351581032,0.1355440283618614,0.6768513488289969,0.5202635033441925
0.26376087441029583,0.09716426664400934,0.022183043281238213,0.15425455996461468,0.4907679969735279,0.17789494583051502,0.01926833892593538,0.4879158711051814,0.23183599921005238,0.9278739521596917
0.24013586441656798,0.6873847589336077,0.7967152694139489,0.8142655386077967,0.28139536855854685,0.06116628356777032,0.9881252273957188,0.13468189955283916,0.8592408973733033,0.8984824223297306
0.5870127396767449,0.4089343408373104,0.18272105292652496,0.028065711837277685,0.5004379343271292,0.7856896315447518,0.9416650939685457,0.8620220964251158,0.8274095940602234,0.10286108950399564
0.42338894236530467,0.7938788463955129,0.5005146239561046,0.3202864994490321,0.013303659031318915,0.9879293558677505,0.4045686271707253,0.7791232781597206,0.5152307585271961,0.5504879279974886
0.7640812789860066,0.6369043637801339,0.25322038619182874,0.08011650802105896,0.1900589487761225,0.2708052151762359,0.9995346010496242,0.26385280279028245,0.26242080503271203,0.6595626022030981
0.6451872736990215,0.1702185161432329,0.36193433578022227,0.5521918605551758,0.04217216015062464,0.9859060056828076,0.023332023813457337,0.5657832032154527,0.04345520427409855,0.2897417463845786
0.17838395034075927,0.17081266782769233,0.28617227065341955,0.671899851123242,0.7440561125574601,0.42334753910482426,0.567946977160686,0.37155057899561894,0.04058959793593042,0.17814545663804404
0.4490253271486927,0.021522324653189262,0.4826865389111673,0.09962098997374103,0.07331973045603601,0.3120941388683237,0.02478768967521905,0.6224421983824453,0.3248989998264793,0.9567514079945059
0.8725710606899902,0.7499613884268602,0.748604636224341,0.8078306571292493,0.728534690030556,0.2684308053236748,0.05256528366785396,0.6941478916864514,0.2301653050618413,0.15767635140665837
0.24990925520860108,0.9309093787569604,0.5705688995046503,0.9248363933245455,0.8670842403481793,0.69851099898238,0.2504641198778329,0.557062129568606,0.8345419525632993,0.11545668046115387
0.06122461418330605,0.013171779441787157,0.5071337225731359,0.8531659235017649,0.33784839296254776,0.6630392196388238,0.8473206110121836,0.6051473614502577,0.3706174260860131,0.9357196835050844
0.5348362460981237,0.07118141652419874,0.411705511065386,0.5022333394136332,0.19950018770301903,0.3017178581374437,0.9930596892933632,0.1297521624745166,0.03286285533458444,0.25403281430616353
0.5395347543769142,0.38593832967129826,0.5914764330725478,0.08802755507675297,0.9257382769993437,0.6310346769931531,0.8062562350915647,0.27292415518099444,0.30748336401076215,0.1761991416838492
0.15504428926377445,0.8162696844142778,0.6028786946526746,0.9873729887837666,0.6400654171525691,0.3912262558934816,0.019176866511179336,0.33724084385925424,0.08867177121470948,0.7391964078945416
0.9232642311609373,0.09399402846450344,0.6647485468316999,0.41856663945838435,0.0960892794551359,0.04690646672316401,0.09488774672793643,0.24583148667085497,0.7649105056743026,0.11156197174692428
0.9875474058801873,0.1775278119883057,0.32092573420784765,0.13677479928391367,0.9668842894470877,0.3130400989684875,0.09357631852600523,0.5655367459227074,0.6642259189570378,0.8090842635535147
0.5930209874320714,0.19445256535369138,0.5588195361581756,0.08464746405431245,0.46835507008643595,0.1505455611331894,0.3140698244924156,0.510931367815645,0.13639267889542306,0.8589813099232873
0.14289980252045253,0.11924440970819439,0.9845115441664861,0.7859919615092724,0.6319738207270352,0.5719247437940795,0.010928183645394718,0.32886397655225685,0.25856321210598754,0.2793094970542329
0.7110107969997057,0.1106365545159983,0.8805673494567028,0.7339725820729849,0.2649753368827671,0.8469938699133793,0.9304790634504081,0.4882967354232669,0.18007078562099743,0.831692807745012
0.23647748964879567,0.6712796423631598,0.33252554160649184,0.27905632138519376,0.635858257869859,0.46190820555699263,0.05970370494615396,0.7294389576377006,0.9086651488456218,0.1290787805346547
0.8458099874167782,0.5714718553311348,0.8626917963880042,0.21516591786669714,0.46581793604481825,0.3409432416719357,0.35521290253478155,0.11243888234597077,0.372571785389174,0.9024550401206447
0.929121262307717,0.8307852828962534,0.7017291621528429,0.4577803096563867,0.3169291052345109,0.016660485605341058,0.054032409282797844,0.6000829891440329,0.6754452042642602,0.5091323069660949
0.3225170494040741,0.21158522744753738,0.6439626559305268,0.8631745120668727,0.26960663603779433,0.6118671017458122,0.2666356006145334,0.09654246848913883,0.9606786625467395,0.31595795838576723
0.6149593892269754,0.6090233169666499,0.5825377259434457,0.7472334811342025,0.9341888032379776,0.23446786269032616,0.37225897703997224,0.35585494647085036,0.34152748058112514,0.4581068465203081
0.4419411670813035,0.08766759811502067,0.62292767325732,0.7704325607241527,0.08213463196369575,0.028988191045515532,0.6253831011616897,0.9154032205912072,0.5907188525201885,0.856528277657348
0.1905291813508544,0.38730723491693464,0.88233890247959,0.0436142543971052,0.8334962460659185,0.8131891223788188,0.016187872397207204,0.05465929843612505,0.49198413596263857,0.5411487686731498
0.40322194967672687,0.30488205642530564,0.3038030999291179,0.2908359711916034,0.5775137981428902,0.14578618456290982,0.55121210487722,0.19547472465390614,0.3543591542584331,0.7641245533688952
0.1753493383105631,0.4747510117279309,0.7422644255636248,0.656413093773171,0.11586354950363065,0.43074136216603276,0.14581905204631662,0.015399672152257682,0.36045637948243214,0.9162270566009453
0.11021549648452555,0.9723316677871794,0.17750601975426306,0.8490034150080894,0.8639187784564266,0.515319697546285,0.004822591075489213,0.5449687049139039,0.3389255291330394,0.18132913911001458
0.27057198813445205,0.8431466754902386,0.554545656101842,0.7484808940947516,0.7270806053603597,0.4730232689753634,0.13123631291168047,0.7747509675484299,0.2104472280434586,0.19139440131145213
0.2986625722582622,0.36486733200686994,0.39286585987376166,0.3116729881060821,0.6601802952212475,0.29972887048718,0.022927444212709425,0.014592948668438521,0.03289461405261129,0.504841271553042
0.8494306009968788,0.7564126523876539,0.44311234285522727,0.42609899553223174,0.1482390622415133,0.3864787389631327,0.5071591562599869,0.4456289072955527,0.44885527600203756,0.8602017359588658
0.9992271955191305,0.36153277519576377,0.5815121485338652,0.39297273601313587,0.2622756694622146,0.27437751020994205,0.06038614710420953,0.5119514133020696,0.13389507290967473,0.7310602168536505
0.7688576243087355,0.6873768392041433,0.46174339827311883,0.49581175964332824,0.01462644483211506,0.5439871293475188,0.6014732248645939,0.3122011681196718,0.40223750559012394,0.14588421746918856
0.1423797716876648,0.01725589706503783,0.12646818018737815,0.02924617469132107,0.6532885542890611,0.8147102296367161,0.39299805198261106,0.5003076376290003,0.7938860117532629,0.2414984412603104
0.9123431419179143,0.997568431524792,0.6289717553854994,0.3835230611014052,0.35525303891335314,0.6017094369327367,0.3158686705468645,0.01646050863902382,0.7614611109939154,0.15773974030185545
0.4119367180074641,0.2530444974798365,0.9881659529146171,0.0229028286428411,0.797709464773004,0.83331833144172,0.7638769083221434,0.422505796865854,0.927163716966564,0.24811660635843324
0.6247248165464174,0.8737018797724645,0.9801979996253501,0.8218962744799012,0.751760601061239,0.9037554366454481,0.8315151916433083,0.9790863640256535,0.5402775844053478,0.12193390177926922
0.7597976981571215,0.6183632177814938,0.48306194794621016,0.5244111003942156,0.8119419499876123,0.5975068280952928,0.8322762855736692,0.7446161253447535,0.4409556440331276,0.5639286617275652
0.6522262678828495,0.2076758451435644,0.9963170982685096,0.07626101171712807,0.5674877705561734,0.07917550691480035,0.017393457130925438,0.19766397672056568,0.5571588803169009,0.9874818660086301
0.2464603292285461,0.10273030340354039,0.12341374530688365,0.7909828177983024,0.6516828584524786,0.8657776011868746,0.8192170758860768,0.33755624362684167,0.5983531342043169,0.69054609538846
0.016304801679162262,0.04382963857048572,0.3328200601048341,0.4157768757188466,0.6935863895344407,0.9435137905104912,0.46445735193226934,0.8122040591269395,0.9286721063599686,0.34157318590081154
0.2491496647888738,0.9707388620602083,0.7345769033850158,0.3553791568326006,0.9033707492246742,0.9724420317267658,0.4274859674536041,0.35846747786561295,0.638531689391927,0.4910634216598162
0.19311698614502415,0.44469006220539964,0.645626683391985,0.7771391834540763,0.9713068776913103,0.8984877034594597,0.21445383848367572,0.3038218820221611,0.027927013336843665,0.05186049053718256
0.9950524809476515,0.2729344005037515,0.8613455364016585,0.048800675878486355,0.4197535871845599,0.45646243016462684,0.06399283298966929,0.7996324909522162,0.6814340135337585,0.3012186605569246
0.5312854008920426,0.5838944445643413,0.3183914998073013,0.31324576989007247,0.0910189264090644,0.283976222745725,0.3966858751446546,0.8741569556707921,0.7267655803822718,0.21913082388903804
0.011799707463232778,0.3197804824653263,0.20266077119523995,0.20783240956272353,0.13850876725788874,0.30128490507739714,0.4824653714221504,0.4589342605480765,0.3952934577235967,0.44510480486313286
0.37146867766705083,0.5865258499366032,0.15190437026620474,0.18696996356350393,0.49368770133522644,0.5578407483469611,0.05430000274430935,0.9834915122096988,0.8522246928980401,0.8094421871266745
0.6671380517744078,0.6103026531528408,0.2351990363835329,0.346502167796202,0.19325224154220233,0.8052562021717091,0.8137328365543246,0.9383197240872899,0.652219090200257,0.2263702616563229
0.012945221500535897,0.7930106933982717,0.5718674903020368,0.8945873947956505,0.09429594777177208,0.21010686097548004,0.754119764479383,0.6249212313647278,0.8238191694045678,0.17669810180020407
0.6238808295203357,0.5324125841133948,0.1593607508280761,0.5402387689197291,0.7538193442157226,0.5523243178022575,0.9828337314027085,0.5165345336291344,0.17908897779573052,0.4029755404472155
0.5604780508852444,0.04869747497324339,0.06814918277999293,0.5424445444596228,0.8200014989749812,0.11329483460788548,0.8250897566316048,0.5726715603132585,0.3792766342302373,0.5332521102131188
0.9745667847769893,0.7618104277206112,0.8336337032777654,0.8678212689205066,0.1298868396621632,0.9712316645301908,0.8609431769006138,0.15610205285277634,0.19190382046507382,0.4347319715519766
0.6465472537856138,0.3933294820704656,0.633462952218637,0.013714405139750863,0.55330068200058,0.3983065339949511,0.043069986738829114,0.3747133452163022,0.28673701218247116,0.10601764385638268
0.7464414684281997,0.1984249823902159,0.6122712742988211,0.7826843318232899,0.5553927537219612,0.1465627563828188,0.04216821140365912,0.6089486461563334,0.17483713241069654,0.21105300014210926
0.15287569238849352,0.12403917146610521,0.19624886124990193,0.33849172409787387,0.11520249257640724,0.1855172172579561,0.9721085312712606,0.5380654979658118,0.012628263381423754,0.015065546888950676
0.9290831184189822,0.824203332724269,0.5570784138200796,0.02515337601029588,0.2469271711634372,0.8840774755160048,0.9844573572727393,0.059007957794098065,0.3413817332314085,0.29248042723441736
0.30021789818269884,0.7032039089594365,0.6965222191220264,0.1916464073116252,0.8816527443166841,0.8499019151403235,0.4914287540683233,0.48957039896821264,0.9039466157503386,0.5867441217407697
0.5783788981578417,0.4641231166478107,0.8080949606637662,0.931340691221693,0.6952999621311353,0.19051018202472814,0.8666220951910972,0.38573481496763196,0.9360407122937209,0.913219936659827
0.5642545866305391,0.055660113000510436,0.18436412575660888,0.21794763281016705,0.5426685884341702,0.374665861176385,0.9852111248611862,0.5932561900138182,0.536100677481559,0.5064569724813306
0.025641905093490625,0.39887010772244225,0.5179239554376276,0.09253997960655869,0.8548299945551081,0.10782960781089823,0.5360899072293457,0.5688830096754649,0.11007435218515282,0.04581541285523949
0.6913123631767497,0.7640650214250365,0.9266236674645226,0.43139854403215494,0.3171732707833317,0.5328418345010887,0.07817524826579714,0.43183679258132823,0.8306960359718134,0.564469071210142
0.5583137046178734,0.5358035513220327,0.7424666071640045,0.6777456370525645,0.7620551856881134,0.490748189252607,0.4711822419514222,0.23738467965212828,0.09469087939970677,0.8413473990246271
0.8747265828527477,0.5545621357118412,0.8728273979297109,0.39219864418674577,0.42403420280545245,0.3013678397473627,0.19971292040416933,0.9376831948716134,0.6984055324826712,0.31942834868737613
0.6075336103871763,0.6668496600824275,0.734458922912543,0.6256958315411802,0.45038395097453576,0.9839746590488733,0.9699575974243455,0.8472763681711556,0.9651436174169538,0.3684454732772201
0.005087166288209488,0.20806361108649307,0.6677575728926566,0.9095959220436082,0.49913704766319156,0.93786508764537,0.9425037797372943,0.7433375343773626,0.28754226279348305,0.8043467077054864
0.33977980800755414,0.33235762980300243,0.5781315359402277,0.2717144823069432,0.1605241885931583,0.261749003649982,0.2336287522163163,0.15876850543523624,0.7832748095455055,0.004441193302934465
0.7727004267663061,0.6285071760428703,0.8912206064280226,0.7397662886527729,0.4412350431771903,0.9838809336532922,0.20726365956594062,0.396756606677257,0.5908205509130754,0.8780020976473646
0.3531803725179218,0.2569044289291692,0.8750829851562991,0.10471041029716166,0.7541356751068603,0.03245709780680073,0.9840469353055762,0.6283949073327924,0.5747975562303249,0.852367662333332
0.537308457488714,0.24281467229784948,0.09846354205316232,0.40236433229126367,0.5263062665472158,0.6476981529561968,0.4965978296543069,0.2763835460688191,0.41110924869339294,0.4149851570091275
0.05902620145221937,0.5219688630926285,0.49602725346476795,0.28913374660993163,0.946835405110484,0.44292446068300184,0.030423422816689638,0.8568930931897643,0.9701176848845515,0.10337667340646783
0.024352228054553393,0.6294640986179397,0.046656772436747374,0.5000537619970931,0.8820523632273283,0.9834775276900045,0.21614339874150157,0.10120271904262956,0.0109356765624401,0.1629654891354012
0.6408016421379652,0.07838727827201131,0.9963968870223707,0.2200631684542519,0.8825534985446601,0.5985856614555901,0.20228345523640345,0.5898814568890932,0.8553967320030649,0.8058272268089809
0.543082461643431,0.07860187245724182,0.3095251246392904,0.16632553469912303,0.10705579482654315,0.46041448578349187,0.727817542248055,0.08250460929724213,0.1935026019154915,0.8844579381688147
0.10654935538556753,0.49935152416938267,0.3860800517217543,0.7503310898807429,0.8489031585193658,0.7349070926603741,0.5046391856631005,0.7616832217257852,0.31785192208987423,0.2016830448391953
0.5952730276732338,0.5414456432586006,0.943987063218689,0.8409344529579167,0.6240978446328885,0.0630918520859145,0.7332599123935224,0.5262534578717044,0.1510923512064104,0.023070190667557333
0.2510685160372301,0.300296130972593,0.06412667023490504,0.7726108709897979,0.21118197813841255,0.4906610471347451,0.49691202831934,0.988607369311435,0.9861421914464248,0.8839481882810123
